Smiles,pChEMBL Value
COc1ccc(cc1[N+](=O)[O-])C(=O)\C=C\c2ccc(cc2)C(=O)OC3O[C@@H]4O[C@]5(C)CC[C@H]6[C@H](C)CC[C@@H]([C@H]3C)[C@@]46OO5,5.54
O=C(Nc1cc([nH]n1)c2ccccc2)\C=C\c3ccccc3,5.87
Clc1ccc(\C=C\C(=O)Nc2cc([nH]n2)c3ccccc3)cc1,6.01
COc1ccc(\C=C/C(=O)Nc2cc([nH]n2)c3ccccc3)cc1,6.14
C[C@]1(CC#N)CC[C@H]2[C@@H](CCC3=CC(=O)CC[C@]23C)[C@@H]1CC#N,4.82
[Br-].Fc1ccc(Cn2c3ccccc3c4cc[n+](Cc5ccccc5)cc24)cc1,4.75
CC(C)c1ccc(cc1)c2nc(SCc3cn(CC(=O)NC(=O)Nc4ccccn4)nn3)nc(Nc5cccc(c5)C(F)(F)F)c2C#N,5.06
CC(C)c1ccc(cc1)c2nc(SCc3cn(CC(=O)NC(=O)Nc4ccccn4)nn3)nc(Nc5cccc(Cl)c5)c2C#N,4.75
Cc1cc(\C=C\c2ccc(O)cc2)[nH]n1,4.32
[Br-].COc1ccc(cc1)C(=O)C[n+]2cn(Cc3oc4ccccc4c3)c5ccccc25,4.84
Cc1ccc(c2ccc(cc2)[N+](=O)[O-])n1c3ccc(cc3)c4nc5ccc(F)cc5s4,5.62
Cc1ccc(c2ccc(cc2)[N+](=O)[O-])n1c3ccc(cc3)c4nc5ccccc5s4,5.51
COc1ccc(cc1)c2ccc(C)n2c3ccc(cc3)c4nc5ccccc5s4,5.49
COCCCNc1cc2C(=O)N(CCCN3CCN(C)CC3)C(=O)c4c(NCCCOC)cc5C(=O)N(CCCN6CCN(C)CC6)C(=O)c1c5c24,4.76
C[C@H]1C[C@@]23O[C@H]([C@H](C)C2=O)[C@@H]4[C@H](CCC(=C)[C@H](OC(=O)c5ccccc5)[C@H]3[C@H]1OC(=O)c6ccccc6)C4(C)C,4.46
CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](CC[C@@H]4c5oc(nn5)c6cccnc6)[C@@H]3CC=C2C1,4.58
Cc1ccc2C(=O)c3cccc(CC(=O)Nc4ccc(Cl)cn4)c3Oc2c1C,4.02
COc1ccc2[C@H](OC(=O)c2c1OC)[C@@H]3N(Cc4ccc(cc4)[N+](=O)[O-])CCc5cc6OCOc6c(OC)c35,4.42
CCOC(=O)CN1CCc2cc3OCOc3c(OC)c2[C@@H]1[C@H]4OC(=O)c5c(OC)c(OC)ccc45,4.28
COc1cc(cc(OC)c1OC)C(=O)c2c([nH]c3c(Br)cccc23)c4ccccc4,8.4
CON(C)C(=O)[C@]12CC[C@H]([C@@H]1[C@H]3CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)C)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC2)C(=C)C,4.79
CN(O)C(=O)[C@]12CC[C@H]([C@@H]1[C@H]3CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)C)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC2)C(=C)C,5.64
CONC(=O)[C@]12CC[C@H]([C@@H]1[C@H]3CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC2)C(=C)C,4.86
O=C(Nc1ccc(OCCN2CCCC2)cc1)c3ccc4ccc5ccc(nc5c4n3)C(=O)Nc6ccc(OCCN7CCCC7)cc6,5.7
[S-]P(=S)(N1CCSCC1)N2CCSCC2.C3CSCC[NH2+]3,4.69
C[C@]12C\C(=C\O)\C(=O)C=C1CC[C@@H]3[C@@H]2CC[C@@]4(C)[C@H]3CC[C@@]4(O)Cc5ccccn5,4.46
CC(C)C[C@H](NC(=S)Nc1ccccc1)c2nc3ccccc3[nH]2,4.59
CCOC(=O)[C@H]1[C@H](C(=O)c2cc(OC)c(OC)c(OC)c2)C13C(=O)Nc4ccc(Cl)cc34,4.43
CCOC(=O)[C@H]1[C@H](C(=O)c2ccc(Cl)cc2)C13C(=O)Nc4ccc(Cl)cc34,4.51
CCOC(=O)[C@H]1[C@H](C(=O)c2ccc3ccccc3c2)C14C(=O)N(C)c5ccccc45,4.12
COc1cc(cc(OC)c1OC)C(=O)c2ccn(c2)c3cccc(O)c3,6.4
CCOc1ccc(Nc2nc(N)n(n2)C(=O)c3cc(OC)c(OC)c(OC)c3)cc1,7.47
COc1cc(COCc2cn(Cc3cc(cnc3Cl)c4ccccc4)nn2)cc(OC)c1OC,4.06
O=C(Cn1cc(CN(c2ncccn2)c3nc4ccccc4s3)nn1)NC5CCCCC5,5.35
CN(C)CCCOc1ccc(cc1)N(c2ccc(O)cc2)S(=O)(=O)c3ccccc3,5.66
CCN(CC)CCNc1cc(C)nc2c3cc4ccccc4nc3nn12,4.27
Cc1ccc(cc1)n2cc(nn2)C3=CC[C@@]4(C)C(=C)CCC[C@]4(C)CC3,4.26
COc1c(C)c2COC(=O)c2c(O)c1C\C=C(/C)\CCC(=O)O,6.3
COc1ccc(cc1)c2ccnc(n2)C(=O)Nc3ccc(Oc4ccnc5[nH]ccc45)cc3,4.91
Cc1ccc(cc1)c2cc(ncn2)C(=O)Nc3ccc(Oc4ccnc5[nH]ccc45)c(F)c3,5.17
S=C(N[C@H](Cc1ccccc1)c2nc3ccccc3[nH]2)Nc4ccccc4,5.03
CN(C)[C@@H](CS(=O)(=O)C)c1oc(cc1)c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2,5.18
CC(=O)O.NC(=N)c1ccc(cc1)c2oc(cc2)c3ccccc3,5.62
CC(=O)O.CC(=O)O.NC(=N)c1ccc(cc1)c2oc(cc2)c3ccc(cc3)C(=N)N,4.87
CC(=O)O.Cc1ccc(cc1)c2oc(cc2)c3ccc(cc3)C(=N)N,5.32
CC(=O)O.Cn1c(ccc1c2ccc(cc2)C(=N)N)c3ccccc3,5.57
Clc1cccc(c1)c2ccnc(n2)C(=O)Nc3ccc(Oc4ccnc5[nH]ccc45)cc3,4.99
Cc1cc(cc2[nH]c(nc12)C3=C(NC[C@@H](O)c4cccc(Cl)c4)C=CNC3=O)N5CCOCC5,6.1466666666666665
COc1ccc(\C=C\C(=O)c2ccccc2c3ccc(OC)c(OC)c3OC)cc1O,6.32
COc1ccc(cc1)C(=O)\C=C\c2ccccc2c3ccc(F)cc3,5.06
COc1cccc(CN2CCc3cc4OCOc4c(OC)c3[C@@H]2[C@H]5OC(=O)c6c(OC)c(OC)ccc56)c1,4.61
OC(=O)[C@H](Cc1ccccc1)NC(=O)\C=C\C=C\c2ccc3OCOc3c2,6.02
Cc1ncc([N+](=O)[O-])n1CCSc2oc(nn2)c3ccc4ccccc4c3,4.47
Cc1ncc([N+](=O)[O-])n1CCSc2oc(nn2)c3ccccn3,4.41
COc1cccc2CN(COc12)c3ccc4OC(=CC(=O)c4c3)c5ccccc5,4.77
[O-][N+](=O)c1ccccc1c2n[nH]cc2\C=C\3/C(=O)Nc4ccccc34,4.83
Brc1cccc2CN(COc12)c3ccc4OC(=CC(=O)c4c3)c5ccccc5,4.71
COc1ncc(cc1C#N)c2ccc3nc(NC(=O)NCCN4CCOCC4)sc3c2,5.64
COc1ncc(cc1NS(=O)(=O)c2ccc(F)cc2)c3ccc4nc(NC(=O)NCCN5CCOCC5)sc4n3,6.58
COc1cc(cc(OC)c1OC)C(=O)n2nc(Nc3ccccc3)nc2N,6.3
COc1ccc(Nc2nc(SCc3cn(Cc4ccccc4Cl)nn3)nc(c5ccc(cc5)C(C)C)c2C#N)cc1,4.99
COc1ccc(cc1)C(=O)Nc2nnc(\C=C\c3cc(OC)c(OC)c(OC)c3Br)s2,6.25
COc1cc(\C=C\c2nnc(NC(=O)c3cccc(F)c3)s2)c(Br)c(OC)c1OC,6.47
COc1cc(\C=C\c2nnc(NC(=O)c3cccc(O)c3)s2)c(Br)c(OC)c1OC,6.44
CC[S@@](=N)(=O)c1ccc(Nc2ncc(Br)c(N[C@H](C)[C@@H](C)O)n2)cc1,7.36
CCCCOP(=S)([S-])c1ccc(OC)cc1.C2COCC[NH2+]2,4.04
OC(=O)\C=C\c1ccc(cc1)\C(=C(\C2CCC2)/c3ncc(cc3Cl)C(F)(F)F)\c4ccc5[nH]nc(F)c5c4,8.625
COc1ccc(cc1)n2nnc(C(=O)Nc3ccc(Oc4ccnc5[nH]ccc45)c(F)c3)c2C(F)(F)F,6.29
CC1=Nc2ccccc2N(Cc3ccc(NC(=O)c4ccc(Cl)cc4)cc3)C1=O,4.32
Fc1ccc(NC(=O)CN2C(=O)C(=Nc3ccccc23)\C=C/c4ccncc4)cc1,4.31
CSc1nc(NCc2ccc(cc2)c3ccccn3)c4[nH]nc(C(C)C)c4n1,6.09
CO\N=C(/Cc1cc(Br)c(OC)c(Br)c1)\C(=O)NCCNCCNC(=O)\C(=N\OC)\Cc2cc(Br)c(OC)c(Br)c2,4.54
CC(=O)OC\C(=C\c1ccccc1F)\C(=O)c2ccccc2,4.4
Cl.CCCCCCCCN(C)CCOc1ccc(cc1)C(=O)c2c([se]c3cc(O)ccc23)c4ccc(O)cc4,5.33
Fc1ccc(\C=C\C(=O)Nc2cc([nH]n2)c3ccccc3)cc1,6.08
Cc1ccc(\C=C\C(=O)Nc2cc([nH]n2)c3ccc(Br)cc3)cc1,5.93
Cc1ccccc1\C=C\[C@]23OOC4(C=C2)C(C)(C)CCC[C@]4(C)O3,8.0
COc1c(NS(=O)(=O)c2ccc(F)cc2)cc(cc1C(=O)N)c3ccc4nc(NC(=O)C)sc4n3,4.9
O[C@H]1CCC(=O)[C@@H]2C[C@@]34SS[C@]5(C[C@H]6[C@@H]([C@@H](O)C=CC6=O)N5C3=O)C(=O)N4[C@H]12,5.21
Cc1cccc(c1)c2nc3ccc(Nc4ccnc5ccccc45)cc3[nH]2,4.72
COc1ccccc1c2nc3ccc(Nc4ccnc5ccccc45)cc3[nH]2,4.12
COc1ccc(cc1)c2nn(cc2c3nc4ccccc4[nH]3)c5ccccc5,5.59
COc1ccc(cc1)c2nn(cc2c3nc4cc(Br)ccc4[nH]3)c5ccccc5,5.74
Fc1ccc2OP(=S)(Nc2c1)c3ccc(Oc4ccccc4)cc3,4.87
COc1ccc2[C@H](OC(=O)c2c1OC)[C@@H]3N(C)CCc4c3c(OC)c5OCOc5c4c6ccc(cc6)C(F)(F)F,4.38
Fc1ccc(Br)c(c1)c2nc3ccc(Nc4ccnc5ccccc45)cc3[nH]2,4.69
CC(=C1C(=O)N(N(C1=O)c2ccc(Cl)cc2)c3ccc(Cl)cc3)C,4.4
C(Sc1nc(Nc2ccccc2)cc(n1)c3ccccc3)c4nc5ccccc5[nH]4,5.25
FC(F)(F)c1cccc(Nc2cc(nc(SCc3nc4ccccc4[nH]3)n2)c5ccccc5)c1,5.12
CCCC(=O)OC[C@H]1O[C@@H](O[C@H]2[C@H]3COC(=O)[C@@H]3[C@H](c4cc(OC)c(OC)c(OC)c4)c5cc6OCOc6cc25)[C@H](OC(=O)CCC)[C@@H](OC(=O)CCC)[C@H]1OC(=O)CCC,4.66
Clc1ccccc1c2nc3ccccc3s2,4.97
CC1=C(\C=C\C(=O)\C=C\c2ccccc2Br)C(C)(C)CCC1,4.68
O=C(Nc1ccc2nc3ccccc3nc2c1)c4occc4,4.54
COc1ccc2nc(Cl)c(\C=C/c3cccc(c3)C(F)(F)F)cc2c1,5.56
Clc1ccc(cc1)N2N(C(=O)C(=Cc3ccccc3)C2=O)c4ccc(Cl)cc4,4.7
COc1cc(cc(OC)c1OC)C2=NOC(COCc3cn(Cc4cc(cnc4N5CCOCC5)c6ccccc6)nn3)C2,4.16
CCc1nn2c(c3ccc(OC(F)(F)F)cc3)c(nc2s1)c4cc(OC)c(OC)c(OC)c4,4.83
CCN(CC)C(=O)\C=C\c1c(OC)cc(OC)cc1\C=C\c2ccc(OC)cc2,5.18
COc1ccc(\C=C\c2cc(OC)cc(OC)c2\C=C\C(=O)NC3CCCCC3)cc1,5.58
Cc1ccc2cc(\C=C\3/SC(=S)NC3=O)c(Cl)nc2c1,4.98
Clc1ccc(Cn2cc(CSC(=S)N3CCN(CC3)C(=O)OCc4ccccc4)nn2)cc1,4.56
Fc1ccccc1Cn2cc(CSC(=S)N3CCN(CC3)C(=O)OCc4ccccc4)nn2,5.1
NS(=O)(=O)c1ccc(cc1)n2cc(c3ccc(Br)cc3)c4c2ncn5nnnc45,5.11
C[C@@H]1C[C@H]2O[C@@H]2\C=C/C=C/C(=O)Cc3c(Cl)c(O)cc(O)c3C(=O)O1,7.3825
COC(=O)[C@]12CC[C@@H](C)[C@H](C)[C@H]1C3=CC[C@@H]4[C@@]5(C)C[C@@H](OC(=O)CCC(=O)N6CCN(CC6)C(=O)OC(C)(C)C)[C@@H]7OC(C)(C)OC[C@@]7(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC2,4.67
Cc1cccnc1\C(=C(/c2ccc(\C=C\C(=O)O)cc2)\c3ccc4[nH]nc(F)c4c3)\C5CCC5,8.74
COC(=O)[C@@]1(C)CC[C@]2(C)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)CC(=C)C(=O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1,4.62
COc1ncc(cc1NS(=O)(=O)c2ccc(F)cc2)c3ccc4nc(NC(=O)NCCN5CCOCC5)sc4c3,6.12
CCN(CC)CCNC(=O)Nc1nc2ccc(cc2s1)c3cnc(OC)c(NS(=O)(=O)c4ccc(F)cc4)c3,6.5
C[C@H]1O[C@@H](O[C@H]2CC[C@@]3(C)[C@@H](CC[C@]4(C)[C@@H]3C=C[C@]56OC[C@@]7(CCC(C)(C)C[C@@H]57)[C@@H](O)C[C@@]46C)[C@]2(C)CO)[C@H](O)[C@@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8OC(=O)C)[C@H]1O,4.52
Clc1ccc2[nH]c(nc2c1)c3cn(nc3c4ccccc4)c5ccccc5,5.71
Clc1ccc(cc1)c2nn(cc2C=O)c3ccccc3,5.01
NS(=O)(=O)c1ccc(cc1)N2N=C(CC2c3ccc4ccccc4c3)c5ccc(Cl)cc5,4.91
CCOC(=O)[C@H]1[C@H](C(=O)c2ccc3ccccc3c2)C14C(=O)Nc5ccccc45,4.51
CCOC(=O)CCNC(=O)Cc1cccc2C(=O)c3ccc(C)c(C)c3Oc12,4.39
CCOC(=O)[C@H]1[C@H](C(=O)c2cc(OC)c(OC)c(OC)c2)C13C(=O)Nc4ccccc34,4.3
CCOC(=O)CNC(=O)Cc1cccc2C(=O)c3ccc(C)c(C)c3Oc12,4.33
COc1ccc2nc(sc2c1)N(Cc3onc(c3)c4ccccc4F)c5nc6ccc(F)cc6s5,4.54
Cc1cccc(c1)C2=NN(C(C2)c3cccc4ccccc34)c5ccc(cc5)S(=O)(=O)N,5.06
Cc1ccc(C2=NN(C(C2)c3cccc4ccccc34)c5ccc(cc5)S(=O)(=O)N)c(C)c1,4.74
CCOC(=O)\C(=C\c1c([nH]c2ccccc12)c3ccccc3)\C(=O)c4ccccc4,4.37
Fc1ccccc1N2CCN(CC2)C(=S)N\N=C\3/C(=O)Nc4ccc(Cl)cc34,4.82
Clc1ccc2NC(=O)\C(=N/NC(=S)N3CCN(CC3)c4ccccc4Cl)\c2c1,4.93
Clc1ccc(cc1)N2CCN(CC2)C(=S)N\N=C\3/C(=O)Nc4ccc(Cl)cc34,4.88
COc1ccc(\C=C\C(=O)c2cc(OC)c(OC)c(OC)c2)cc1OCC(=O)Nc3nc4ccc(cc4s3)C(F)(F)F,5.58
COc1ccc(NC(=O)c2cn(nc2c3ccc(Cl)cc3)c4ccccc4)cc1,5.81
[O-][N+](=O)c1ccc(cc1)c2nn(cc2C(=O)Nc3ccccc3)c4ccccc4,5.65
[O-][N+](=O)c1ccc(cc1)c2nn(cc2C(=O)Nc3ccc(Cl)cc3)c4ccccc4,5.49
COC(=O)[C@]1(C)CC[C@H](O)[C@@]2(C)[C@@H]3CC[C@@H]4C[C@@]3([C@@H](O)C[C@H]12)C(=O)C4=C,6.1
COc1ccc(cc1OC)C2C3=C(CCCC3)Nc4ncnc(N)c24,5.44
COc1ccc(\C=N\NC(=O)CC2CSC(=N2)N3N=C(CC3c4c(F)cccc4F)c5ccccc5)cc1OC,5.58
CC(C)(O)CCC[C@@](C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]3[C@@]4(C)CC[C@H](OC=O)C(C)(C)[C@@H]4CC[C@@]23C,4.94
CN1CCN(CC1)S(=O)(=O)c2ccc(Nc3nnc4c(n3)c(C)nn4C)cc2,4.15
C[C@H](O)CC[C@@H]1[C@H]2C[C@H]3OC(=O)[C@@]4(C[C@H](CCC(C)O)[C@@]5(C)C[C@H]6OC(=O)C(=C)[C@H]6C[C@@H]45)[C@H]3C[C@@H]12,5.48
COc1ccccc1C(N(CCCl)CCCl)c2cc(O)c3C(=O)c4ccccc4C(=O)c3c2O,7.54
COCCOc1cc2ncnc(Nc3ccc(NC(=O)C45CC6CC(CC(C6)C4)C5)c(OC)c3)c2cc1OCCOC,5.29
COC(=O)[C@]12CC[C@@H](C)[C@H](C)[C@H]1C3=CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)CCC(=O)O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC2,4.44
COC(=O)[C@]12CC[C@@H](C)[C@H](C)[C@H]1C3=CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)CCC(=O)N6CCNCC6)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC2,4.97
C[C@H]([C@H]1CC(=C(C)C(=O)O1)C)[C@H]2CC[C@H]3[C@@H]4C[C@H]5O[C@]56[C@@H](O)C=CC(=O)[C@]6(CO)[C@H]4CC[C@]23C,6.1
COc1cc2ncnc(Nc3ccc(cc3)C(=O)NC45CC6CC(CC(C6)C4)C5)c2cc1OCCCN7CCOCC7,4.92
COCCOc1cc2ncnc(Nc3cccc(NC(=O)C45CC6CC(CC(C6)C4)C5)c3)c2cc1OCCOC,4.95
CCOC(=O)\C=C\c1ccc(cc1)[C@@H]2[C@H](Oc3ccccc3)C(=O)N2c4cc(OC)c(OC)c(OC)c4,4.06
CC(=C)[C@@H]1CC[C@@]2(CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)Cn6cc(nn6)c7ccc(cc7)[N+](=O)[O-])C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12)C(=O)O,4.34
CCOC(=O)c1sc2cccc(C)c2c1Nc3cc(OC)c(OC)c(OC)c3,5.38
Cc1ncc([N+](=O)[O-])n1CCSc2oc(nn2)c3occc3,4.53
COc1ccc(cc1NC(=O)CN)[C@H]2[C@@H](C(=O)N2c3cc(OC)c(OC)c(OC)c3)c4ccccc4,5.96
CC(=O)\C=C(/O)\C=C\c1ccc(O)c(O)c1,6.35
O=C1Nc2ccccc2/C/1=C\3/Nc4ccccc4C3=O,5.285
COc1cc2ncnc(Nc3ccc(NC(=O)Nc4ccc(F)c(Cl)c4)cc3)c2cc1OC,5.11
C[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@H](O)[C@H](C[C@]34C)N5CCN(CC5)C(=O)[C@@H]6CCCN6C(=O)c7ccc8ccccc8c7)[C@@H]1CC[C@@H]2O,6.3
S=P(N1CC1)(N2CC2)N3CC3,5.49
CC1(C)CCC[C@]23[C@H]1[C@](O)(OC2=O)C(=O)C4=C[C@](C)(CC[C@]34O)C=C,5.52
N#C\C(=C/c1ccccn1)\c2nc3ccccc3s2,5.36
COc1cc2C[C@H]3[C@@H]4N(C)[C@@H](Cc5cc(OC)c(OC)cc45)[C@H](C#N)N3[C@@H](CNC(=O)\C=C\c6ccc7ccccc7c6)c2cc1OC,5.72
Oc1ccccc1C#CCOC(c2cccs2)c3cccnc3Cl,5.82
C[C@]12CC[C@H]3[C@@H](CC[C@H]4NC(=O)CC[C@]34C)[C@@H]1CC[C@H](O2)n5cnc6c(NCc7ccc(F)cc7)ncnc56,4.46
CC(C)[C@H](NC(=S)Nc1cc(cc(c1)C(F)(F)F)C(F)(F)F)c2nc3ccccc3[nH]2,4.61
CC(C)[C@H](NC(=S)NCc1ccccc1)c2nc3ccccc3[nH]2,4.24
CNC(CS(=O)(=O)C)c1oc(cc1)c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2,5.19
C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]3[C@@H]2CC[C@]4(C)[C@H]([C@@H](O)C[C@]34O)C5=CC(=O)OC5,5.74
COC1=CC=C2C(=CC1=O)[C@H](CCc3cc(OC)c(OC)c(OC)c23)NC(=O)CCCCC(=O)NO,6.03
Cc1ccc(cc1)N(C(C(=O)NC(C)(C)C)C2=CC(=O)C=C(O2)c3ccccc3)C(=O)c4ccccc4,4.26
CN(C)c1c(\C=N\Nc2nc3ccccc3nc2O)c(C)nn1c4ccccc4,4.74
COc1cc(\C=C/c2cc(OC)c(OC)c(OC)c2)cc(NC(=O)c3cn(Cc4cccc(Oc5ccccc5)c4)nn3)c1OC,5.37
COc1ccc(\C=C/c2cc(OC)c(OC)c(OC)c2)cc1NC(=O)c3cn(Cc4cc(OC)c(OC)c(OC)c4)nn3,5.82
COc1cccc(Cn2cc(nn2)C(=O)Nc3c(O)c(OC)ccc3\C=C/c4cc(OC)c(OC)c(OC)c4)c1,5.71
COc1ccc(Cn2cc(nn2)C(=O)Nc3cc(\C=C/c4cc(OC)c(OC)c(OC)c4)ccc3OC)cc1,5.43
CC1=CC[C@H]2[C@H](CC[C@]2(C)O)C(C)(C)[C@@H]1CC[C@@H]3[C@](C)(O)CC[C@@H]4OC(C)(C)[C@H](CC[C@@]34C)OC(=O)c5ccccc5Cl,4.92
COc1ccc(\C=C/c2cc(OC)c(OC)c(OC)c2)cc1OCCCCCCCCCCCCCCCc3cn(CCCCC[C@H]4CC=CC(=O)O4)nn3,4.43
N[C@H]1CCN(C1)c2c(F)cc3C(=O)C(=CN4c5ccc6c(ccc7ccccc67)c5Oc2c34)C(=O)O,5.98
Cc1nn(c(Cl)c1\C=N\NC2=Nc3ccccc3NC2=O)c4ccc(cc4)[N+](=O)[O-],4.68
c1ccc(cc1)c2nc3c4cccnc4c5ncccc5c3[nH]2,4.14
Brc1ccccc1c2nc3c4cccnc4c5ncccc5c3[nH]2,4.56
CCC(CS(=O)(=O)c1ccccc1)OP(=O)(OC[C@H]2O[C@H](C[C@@H]2N=[N+]=[N-])N3C=C(C)C(=O)NC3=O)OC(CC)CS(=O)(=O)c4ccccc4,4.91
COc1cc(CCc2cc(O)c(Cc3c(CCc4ccc(O)c(OC)c4)cc(O)cc3OC)c(OC)c2)ccc1O,4.92
Oc1ccc(Br)cc1C(=O)Nc2nnc(s2)c3ccc(Cl)cc3,6.17
CCOP(=O)(OCC)C1(N(C)c2ccccc2C1=S)P(=O)(OCC)OCC,4.78
c1ccc2c(c[nH]c2c1)C(c3ccc(cc3)C(c4c[nH]c5ccccc45)c6c[nH]c7ccccc67)c8c[nH]c9ccccc89,4.79
CC[C@@]12CC(=C3Nc4cc(O)c(COC)cc4[C@@]35CCN(CC=C1)[C@@H]25)C(=O)OC,4.8
[Br-].C(c1ccccc1)[n+]2ccn(c2)c3ccc(cc3)c4oc5ccccc5c4,4.57
[Br-].COc1ccc(cc1)C(=O)C[n+]2ccn(c2)c3ccc(cc3)c4oc5ccccc5c4,4.95
[Br-].Fc1ccc(cc1)C(=O)C[n+]2ccn(c2)c3ccc(cc3)c4oc5ccccc5c4,4.78
[Br-].Brc1ccc(cc1)C(=O)C[n+]2ccn(c2)c3ccc(cc3)c4oc5ccccc5c4,5.55
COc1ccc2c(c[nH]c2c1)C(=O)c3cc(OC)c(OC)c(OC)c3,8.15
CC(=C)[C@H]1O[C@H]2CC[C@]3(C)[C@]4(C)[C@@H](CC[C@@]3(O)[C@]25O[C@@H]5[C@H]1O)[C@@H]6OC(C)(C)[C@H]7C[C@H]8[C@@H]7c9c(CC8=C)ccc%10[nH]c4c6c9%10,5.26
CC(=CCC\C(=C\CNCCOC1C2CC3CC(CC1C3)C2)\C)C,4.52
FC(F)(F)c1cccc(NC(=O)CN2c3ccccc3C(=O)c4ccccc24)c1,4.46
Cl.CCOC(=O)Nc1ccc(Nc2ncnc3cc(OCCN4CCCCC4)c(OC)cc23)cc1Cl,5.52
CC(=CCC\C(=C\CNCCCOC1C2CC3CC(CC1C3)C2)\C)C,5.01
COc1cc(C)cc2C(=O)C(=CC(=O)c12)c3c(C)cc4C(=O)C=CC(=O)c4c3OC,4.33
O=C(N1Cc2ccccc2C(c3ccccc3)c4ccccc14)c5ccccc5,5.38
Oc1cc(\C=C\C(=O)OCCc2ccccc2)cc(c1O)[N+](=O)[O-],4.91
Oc1ccc(\C=C\C(=O)OCc2ccccc2)cc1O,4.85
CCCCCCCCCC[C@H](O)[C@@H]1CC[C@H](O1)[C@H](O)CC[C@@H](O)[C@@H]2CC[C@@H](CCCCCCCCCC3=C[C@@H](C)OC3=O)O2,7.35
COc1cc(\C=C\c2onc(\C=C\c3ccc(O)c(OC)c3)c2)ccc1O,5.315
CC(C)CN1C(=O)c2ccccc2N=C1c3ccccc3\C=C\c4ccccc4,4.63
CNC(=O)Nc1nc2ccc(cn2n1)c3cnc(OC)c(NS(=O)(=O)c4ccc(F)cc4)c3,6.6
COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OCCCCC(=O)NO,5.07
COc1ncc(cc1NS(=O)(=O)c2ccc(F)cc2)c3ccc4nc(NC(=O)NCC(=O)N5CCCC5)nn4c3,5.67
CC(=CCC\C(=C\CNCCO[C@@H]1C[C@@H]2CC[C@@]1(C)C2(C)C)\C)C,5.41
BrC1=CN2C=C(Cc3ccc(Br)cc3)C(=O)N=C2C=C1,4.01
Cc1ccc(NC2=C\C(=N\N=C(/N)\SCc3ccccc3)\C(=O)N=C2Nc4ccc(C)cc4)cc1,4.87
Cl.Cl.C1CN=C(N1)c2ccc3nc(sc3c2)c4cccc(n4)c5nc6ccc(cc6s5)C7=NCCN7,6.52
COC(=O)[C@]12CC[C@H]([C@@H]1[C@H]3CC[C@@H]4[C@@]5(C)C[C@@H](CSCCO)C(=O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC2)C(=C)C,5.82
COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OCCCCCC(=O)NO,5.5
COC(=O)[C@@H]1N2[C@H](S[C@@]1(C)CSc3oc(c4ccccc4)c(n3)c5ccccc5)C(Br)(Br)C2=O,4.75
C\C=C(\C)/C(=O)O[C@H]1C[C@@H](C)[C@]2(O)CC[C@@](C)(O2)\C=C/3\OC(=O)C(=C13)COC(=O)C,4.74
Cl.C[C@H](N)C(=O)OCCOC(=O)[C@]12CCC(C)(C)C[C@H]1C3=CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)CO[N+](=O)[O-])C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC2,4.32
CC(C)(C)c1ccccc1N2CCN(CC(O)COCCOc3cccc(c3)[N+](=O)[O-])CC2,4.57
C[C@]12CC[C@H]3[C@@H](CC[C@H]4NC(=O)CC[C@]34C)[C@@H]1CC[C@H](O2)n5cnc6c(NCCN)nc(Cl)nc56,4.15
COc1ccc(cc1)c2[nH]c3ccc(OC)cc3c2C=C(C#N)C#N,6.47
COc1ccc(cc1)c2[nH]c3ccccc3c2C=C(C#N)C#N,6.11
CC(=CCC[C@]1(C)[C@@H](O)CC[C@@]2(C)[C@H]1CC[C@H]3Cc4c([nH]c5ccccc45)[C@]23C)C,5.0
